Column1,Data,Dataset_name,Balance_Class,Balance_Sensitive,Fairness_cost_function,Dataset_training_size,Dataset_testing_size,Fairness_cost_multiplier,Dataset_fairness_Demographic_Parity,Report_DNN_Discriminator_Training_Accuracy,Report_DNN_Discriminator_Training_precision,Report_DNN_Discriminator_Training_recall,Report_DNN_Discriminator_Training_f1,Report_DNN_Discriminator_Testing_Accuracy,Report_DNN_Discriminator_Testing_precision,Report_DNN_Discriminator_Testing_recall,Report_DNN_Discriminator_Testing_f1,Report_Predictor_Training_Accuracy,Report_Predictor_Training_precision,Report_Predictor_Training_recall,Report_Predictor_Training_f1,Report_Predictor_Testing_Accuracy,Report_Predictor_Testing_precision,Report_Predictor_Testing_recall,Report_Predictor_Testing_f1,Report_Before_CatBoost_Prediction_Training_Accuracy,Report_Before_CatBoost_Prediction_Training_precision,Report_Before_CatBoost_Prediction_Training_recall,Report_Before_CatBoost_Prediction_Training_f1,Report_Before_CatBoost_Prediction_Testing_Accuracy,Report_Before_CatBoost_Prediction_Testing_precision,Report_Before_CatBoost_Prediction_Testing_recall,Report_Before_CatBoost_Prediction_Testing_f1,Report_After_CatBoost_Prediction_Training_Accuracy,Report_After_CatBoost_Prediction_Training_precision,Report_After_CatBoost_Prediction_Training_recall,Report_After_CatBoost_Prediction_Training_f1,Report_After_CatBoost_Prediction_Testing_Accuracy,Report_After_CatBoost_Prediction_Testing_precision,Report_After_CatBoost_Prediction_Testing_recall,Report_After_CatBoost_Prediction_Testing_f1,Report_Before_CatBoost_Sensitive_Training_Accuracy,Report_Before_CatBoost_Sensitive_Training_precision,Report_Before_CatBoost_Sensitive_Training_recall,Report_Before_CatBoost_Sensitive_Training_f1,Report_Before_CatBoost_Sensitive_Testing_Accuracy,Report_Before_CatBoost_Sensitive_Testing_precision,Report_Before_CatBoost_Sensitive_Testing_recall,Report_Before_CatBoost_Sensitive_Testing_f1,Report_After_CatBoost_Sensitive_Training_Accuracy,Report_After_CatBoost_Sensitive_Training_precision,Report_After_CatBoost_Sensitive_Training_recall,Report_After_CatBoost_Sensitive_Training_f1,Report_After_CatBoost_Sensitive_Testing_Accuracy,Report_After_CatBoost_Sensitive_Testing_precision,Report_After_CatBoost_Sensitive_Testing_recall,Report_After_CatBoost_Sensitive_Testing_f1,Fairness_Equal_Odd_Before_CatBoost_prediction_Training,Fairness_Equal_Odd_Before_CatBoost_prediction_Testing,Fairness_Equal_Odd_DNN_prediction_Training,Fairness_Equal_Odd_DNN_prediction_Testing,Fairness_Equal_Odd_After_CatBoost_prediction_Training,Fairness_Equal_Odd_After_CatBoost_prediction_Testing,Fairness_Equal_Opportunity_Before_CatBoost_prediction_Training,Fairness_Equal_Opportunity_Before_CatBoost_prediction_Testing,Fairness_Equal_Opportunity_DNN_prediction_Training,Fairness_Equal_Opportunity_DNN_prediction_Testing,Fairness_Equal_Opportunity_After_CatBoost_prediction_Training,Fairness_Equal_Opportunity_After_CatBoost_prediction_Testing,Fairness_Demographic_Parity_Before_CatBoost_prediction_Training,Fairness_Demographic_Parity_Before_CatBoost_prediction_Testing,Fairness_Demographic_Parity_DNN_prediction_Training,Fairness_Demographic_Parity_DNN_prediction_Testing,Fairness_Demographic_Parity_After_CatBoost_prediction_Training,Fairness_Demographic_Parity_After_CatBoost_prediction_Testing,Fairness_Treatment_Equality_Before_CatBoost_prediction_Training,Fairness_Treatment_Equality_Before_CatBoost_prediction_Testing,Fairness_Treatment_Equality_DNN_prediction_Training,Fairness_Treatment_Equality_DNN_prediction_Testing,Fairness_Treatment_Equality_After_CatBoost_prediction_Training,Fairness_Treatment_Equality_After_CatBoost_prediction_Testing
206,11/04/2024 4:27,German Credit,0,1,Demographic Parity,434,186,0.25,0.080645161,0.52764977,0.532188861,0.52764977,0.506405485,0.505376344,0.510528674,0.505376344,0.47472361,0.661290323,0.437304891,0.661290323,0.52646414,0.709677419,0.50364204,0.709677419,0.589166159,0.85483871,0.864008113,0.85483871,0.846521039,0.774193548,0.764335297,0.774193548,0.748517323,0.97235023,0.972709858,0.97235023,0.972153553,0.817204301,0.813757116,0.817204301,0.815053146,0.868663594,0.869273944,0.868663594,0.86859452,0.715053763,0.71517894,0.715053763,0.714930128,0.831797235,0.832946385,0.831797235,0.831622891,0.612903226,0.614672751,0.612903226,0.612006442,0.050588918,0.142804167,0.01285729,0.275852832,0.01285729,0.275852832,0.025029217,0.082198107,0,0,0.000730425,0.150311706,0.02977404,0.003237743,0,0,0.062861026,0.005781684,0.025559701,0.082198107,0,0,0.012126866,0.150311706
207,11/04/2024 4:27,German Credit,1,1,Demographic Parity,305,131,1,0,0.514754098,0.264971782,0.514754098,0.349854517,0.465648855,0.216828856,0.465648855,0.295881043,0.481967213,0.232292395,0.481967213,0.313491948,0.541984733,0.293747451,0.541984733,0.380999169,0.881967213,0.881967213,0.881967213,0.881967213,0.740458015,0.746715989,0.740458015,0.74082118,1,1,1,1,0.748091603,0.77099971,0.748091603,0.746591185,0.878688525,0.878979369,0.878688525,0.878597047,0.740458015,0.740458015,0.740458015,0.740458015,0.875409836,0.87542622,0.875409836,0.875380333,0.671755725,0.671449307,0.671755725,0.671563331,0.076830047,0.214093748,0,0.327367934,0,0.327367934,0.046145293,0.21291866,0,0,0,0.261562998,0.00877948,0.040983607,0,0,0.061284214,0.035128806,0.046145293,0.21291866,0,0,0,0.261562998
208,11/04/2024 4:27,German Credit,1,1,Demographic Parity,305,131,0.25,0,0.514754098,0.264971782,0.514754098,0.349854517,0.465648855,0.216828856,0.465648855,0.295881043,0.481967213,0.232292395,0.481967213,0.313491948,0.541984733,0.293747451,0.541984733,0.380999169,0.881967213,0.881967213,0.881967213,0.881967213,0.740458015,0.746715989,0.740458015,0.74082118,0.996721311,0.996741932,0.996721311,0.996720888,0.748091603,0.77099971,0.748091603,0.746591185,0.878688525,0.878979369,0.878688525,0.878597047,0.740458015,0.740458015,0.740458015,0.740458015,0.875409836,0.875409836,0.875409836,0.875409836,0.671755725,0.671449307,0.671755725,0.671563331,0.076830047,0.214093748,0.014084507,0.41175969,0.014084507,0.41175969,0.046145293,0.21291866,0,0,0.014084507,0.204944179,0.00877948,0.040983607,0,0,0.067653641,0.056908665,0.046145293,0.21291866,0,0,0.014084507,0.206815511
209,11/04/2024 4:28,German Credit,0,0,Demographic Parity,700,300,1,0.074801309,0.7,0.49,0.7,0.576470588,0.666666667,0.444444444,0.666666667,0.533333333,0.3,0.09,0.3,0.138461538,0.3,0.09,0.3,0.138461538,0.797142857,0.795719028,0.797142857,0.777398071,0.743333333,0.726204374,0.743333333,0.725454248,0.897142857,0.904,0.897142857,0.891538462,0.683333333,0.646940704,0.683333333,0.652992166,0.788571429,0.807103955,0.788571429,0.7544434,0.716666667,0.716082659,0.716666667,0.668259658,0.764285714,0.81781304,0.764285714,0.706343127,0.666666667,0.617370892,0.666666667,0.574902631,0.093095378,0.033333333,0.052676826,0.081666667,0.052676826,0.081666667,0.037899571,0.033333333,0,0,0.002723079,0.046666667,0.024489796,0.065,0,0,0.013605442,0,0.055195806,0.033333333,0,0,0.049953747,0.046666667
210,11/04/2024 4:28,German Credit,0,0,Demographic Parity,700,300,0.25,0.074801309,0.7,0.49,0.7,0.576470588,0.666666667,0.444444444,0.666666667,0.533333333,0.7,0.49,0.7,0.576470588,0.7,0.49,0.7,0.576470588,0.797142857,0.795719028,0.797142857,0.777398071,0.743333333,0.726204374,0.743333333,0.725454248,0.894285714,0.895112782,0.894285714,0.89058491,0.66,0.636460446,0.66,0.644790652,0.788571429,0.807103955,0.788571429,0.7544434,0.716666667,0.716082659,0.716666667,0.668259658,0.728571429,0.780325444,0.728571429,0.642345076,0.663333333,0.578531073,0.663333333,0.543338143,0.093095378,0.033333333,0.091515603,0.193333333,0.091515603,0.193333333,0.037899571,0.033333333,0,0,0.003942368,0.033333333,0.024489796,0.065,0,0,0.058503401,0.05,0.055195806,0.033333333,0,0,0.087573235,0.16
211,11/04/2024 4:28,German Credit,1,0,Demographic Parity,420,180,1,0.031746032,0.697619048,0.486672336,0.697619048,0.573358712,0.705555556,0.497808642,0.705555556,0.583749548,0.5,0.25,0.5,0.333333333,0.5,0.25,0.5,0.333333333,0.845238095,0.845308566,0.845238095,0.845230199,0.722222222,0.725,0.722222222,0.721362229,0.995238095,0.995283019,0.995238095,0.995237987,0.761111111,0.768571429,0.761111111,0.759440559,0.847619048,0.853219085,0.847619048,0.83631474,0.75,0.7396875,0.75,0.707865973,0.869047619,0.880238095,0.869047619,0.859042626,0.744444444,0.741885522,0.744444444,0.689667831,0.053350685,0.035898128,0.013513514,0.040024325,0.013513514,0.040024325,0.019398431,0.018939394,0,0,0.013513514,0.015151515,0.03845637,0.011885307,0,0,0.010104539,0.028970435,0.033952255,0.018939394,0,0,0.013513514,0.024872809
212,11/04/2024 4:28,German Credit,1,0,Demographic Parity,420,180,0.25,0.031746032,0.697619048,0.486672336,0.697619048,0.573358712,0.705555556,0.497808642,0.705555556,0.583749548,0.5,0.25,0.5,0.333333333,0.5,0.25,0.5,0.333333333,0.845238095,0.845308566,0.845238095,0.845230199,0.722222222,0.725,0.722222222,0.721362229,0.985714286,0.985758345,0.985714286,0.985713962,0.705555556,0.705580936,0.705555556,0.705546467,0.847619048,0.853219085,0.847619048,0.83631474,0.75,0.7396875,0.75,0.707865973,0.823809524,0.847419843,0.823809524,0.800762412,0.744444444,0.741885522,0.744444444,0.689667831,0.053350685,0.035898128,0.032537654,0.12798705,0.032537654,0.12798705,0.019398431,0.018939394,0,0,0.018744551,0.045454545,0.03845637,0.011885307,0,0,0.032678509,0.005496954,0.033952255,0.018939394,0,0,0.018744551,0.082532504
213,11/04/2024 4:29,German Credit,0,1,Demographic Parity,434,186,1,0.05483871,0.555299539,0.55939781,0.555299539,0.547494152,0.521505376,0.523821721,0.521505376,0.509583765,0.732718894,0.536876978,0.732718894,0.619693107,0.639784946,0.409324777,0.639784946,0.499242024,0.880184332,0.887994953,0.880184332,0.870039739,0.73655914,0.757507924,0.73655914,0.701029913,1,1,1,1,0.73655914,0.730423095,0.73655914,0.722760157,0.873271889,0.873915078,0.873271889,0.873217368,0.725806452,0.731837607,0.725806452,0.724011521,0.900921659,0.900930173,0.900921659,0.900921133,0.715053763,0.71567718,0.715053763,0.714847705,0.150572273,0.315695152,0,0.429305791,0,0.429305791,0.023529412,0.054046406,0,0,0,0.057441992,0.073732719,0.043010753,0,0,0.101382488,0.150537634,0.127042862,0.261648746,0,0,0,0.371863799
214,11/04/2024 4:29,German Credit,0,1,Demographic Parity,434,186,0.25,0.05483871,0.5,0.25,0.5,0.333333333,0.5,0.25,0.5,0.333333333,0.267281106,0.07143919,0.267281106,0.11274403,0.360215054,0.129754885,0.360215054,0.190785839,0.880184332,0.887994953,0.880184332,0.870039739,0.73655914,0.757507924,0.73655914,0.701029913,0.988479263,0.988504227,0.988479263,0.988430843,0.741935484,0.735336515,0.741935484,0.734050179,0.873271889,0.873915078,0.873271889,0.873217368,0.725806452,0.731837607,0.725806452,0.724011521,0.843317972,0.844048607,0.843317972,0.843234744,0.666666667,0.668616212,0.666666667,0.665700371,0.150572273,0.315695152,0.055219387,0.325598944,0.055219387,0.325598944,0.023529412,0.054046406,0,0,0.005882353,0.004810413,0.073732719,0.043010753,0,0,0.105990783,0.096774194,0.127042862,0.261648746,0,0,0.049337034,0.32078853
215,11/04/2024 4:29,German Credit,1,1,Demographic Parity,305,131,1,0,0.508196721,0.258263908,0.508196721,0.342480399,0.480916031,0.231280228,0.480916031,0.312347525,0.485245902,0.235463585,0.485245902,0.31707017,0.534351145,0.285531146,0.534351145,0.372184877,0.924590164,0.924798272,0.924590164,0.924604761,0.748091603,0.749405406,0.748091603,0.748356383,1,1,1,1,0.755725191,0.756349757,0.755725191,0.754427084,0.872131148,0.877758311,0.872131148,0.871500441,0.694656489,0.699014443,0.694656489,0.694229236,0.944262295,0.944275413,0.944262295,0.944258699,0.717557252,0.718007983,0.717557252,0.716729508,0.120186514,0.194718837,0,0.249287679,0,0.249287679,0.038235294,0.085786375,0,0,0,0.022708158,0.029677419,0.023809524,0,0,0.062795699,0.044351074,0.08195122,0.108932462,0,0,0,0.226579521
216,11/04/2024 4:29,German Credit,1,1,Demographic Parity,305,131,0.25,0,0.508196721,0.258263908,0.508196721,0.342480399,0.480916031,0.231280228,0.480916031,0.312347525,0.485245902,0.235463585,0.485245902,0.31707017,0.534351145,0.285531146,0.534351145,0.372184877,0.924590164,0.924798272,0.924590164,0.924604761,0.748091603,0.749405406,0.748091603,0.748356383,1,1,1,1,0.702290076,0.703651945,0.702290076,0.702602998,0.872131148,0.877758311,0.872131148,0.871500441,0.694656489,0.699014443,0.694656489,0.694229236,0.895081967,0.895081967,0.895081967,0.895081967,0.664122137,0.665027941,0.664122137,0.662066388,0.120186514,0.194718837,0,0.207253858,0,0.207253858,0.038235294,0.085786375,0,0,0,0.076534903,0.029677419,0.023809524,0,0,0.062795699,0.037348273,0.08195122,0.108932462,0,0,0,0.130718954
217,11/04/2024 4:30,German Credit,0,0,Demographic Parity,700,300,1,0.074801309,0.68,0.4624,0.68,0.55047619,0.713333333,0.508844444,0.713333333,0.593981842,0.701428571,0.492002041,0.701428571,0.57833993,0.696666667,0.485344444,0.696666667,0.572115259,0.817142857,0.82389135,0.817142857,0.798026712,0.756666667,0.742826541,0.756666667,0.738622797,0.881428571,0.890915431,0.881428571,0.873295487,0.726666667,0.703816993,0.726666667,0.693990027,0.787142857,0.80273601,0.787142857,0.759762762,0.72,0.6912,0.72,0.693803245,0.718571429,0.773127981,0.718571429,0.637507821,0.733333333,0.750804598,0.733333333,0.647883598,0.059994616,0.066262188,0.075212903,0.097913318,0.075212903,0.097913318,0.012477576,0.04003268,0,0,0.012019135,0.053104575,0.058035714,0.038687242,0,0,0.077731092,0.034231689,0.04751704,0.04003268,0,0,0.063193768,0.053104575
218,11/04/2024 4:30,German Credit,0,0,Demographic Parity,700,300,0.25,0.074801309,0.68,0.4624,0.68,0.55047619,0.713333333,0.508844444,0.713333333,0.593981842,0.701428571,0.492002041,0.701428571,0.57833993,0.696666667,0.485344444,0.696666667,0.572115259,0.817142857,0.82389135,0.817142857,0.798026712,0.756666667,0.742826541,0.756666667,0.738622797,0.895714286,0.898371693,0.895714286,0.891268343,0.703333333,0.67438172,0.703333333,0.675537431,0.787142857,0.80273601,0.787142857,0.759762762,0.72,0.6912,0.72,0.693803245,0.738571429,0.78212514,0.738571429,0.676441212,0.696666667,0.623113159,0.696666667,0.62452933,0.059994616,0.066262188,0.126256667,0.111724526,0.126256667,0.111724526,0.012477576,0.04003268,0,0,0.005321906,0.007352941,0.058035714,0.038687242,0,0,0.011817227,0.050423821,0.04751704,0.04003268,0,0,0.120934761,0.104371585
219,11/04/2024 4:30,German Credit,1,0,Demographic Parity,420,180,1,0.029708853,0.669047619,0.447624717,0.669047619,0.536383398,0.638888889,0.408179012,0.638888889,0.498116761,0.54047619,0.595090886,0.54047619,0.459990287,0.572222222,0.695486111,0.572222222,0.496398808,0.871428571,0.871551738,0.871428571,0.871411075,0.722222222,0.725339818,0.722222222,0.721534994,0.995238095,0.995282808,0.995238095,0.995237879,0.722222222,0.726650513,0.722222222,0.72119023,0.85,0.856082819,0.85,0.841607174,0.733333333,0.742657141,0.733333333,0.703282828,0.869047619,0.883542569,0.869047619,0.860288385,0.727777778,0.736851852,0.727777778,0.695608518,0.122648603,0.110156121,0.008440171,0.171709151,0.008440171,0.171709151,0.044230769,0.100835946,0.001068376,0.007836991,0.008440171,0.131138976,0.095112522,0.054180602,0.022734837,0.018729097,0.048465142,0.084949833,0.078417834,0.100835946,0.049713948,0.04495614,0.008440171,0.131138976
220,11/04/2024 4:30,German Credit,1,0,Demographic Parity,420,180,0.25,0.029708853,0.676190476,0.781797419,0.676190476,0.552672674,0.638888889,0.408179012,0.638888889,0.498116761,0.502380952,0.252386621,0.502380952,0.33598219,0.494444444,0.244475309,0.494444444,0.327178852,0.871428571,0.871551738,0.871428571,0.871411075,0.722222222,0.725339818,0.722222222,0.721534994,0.969047619,0.969310224,0.969047619,0.969041476,0.733333333,0.733514426,0.733333333,0.733333333,0.85,0.856082819,0.85,0.841607174,0.733333333,0.742657141,0.733333333,0.703282828,0.807142857,0.828265306,0.807142857,0.785852074,0.727777778,0.748015873,0.727777778,0.689178026,0.122648603,0.110156121,0.104715629,0.247745147,0.104715629,0.247745147,0.044230769,0.100835946,0,0,0.071474359,0.234587252,0.095112522,0.054180602,0,0,0.059294913,0.123745819,0.078417834,0.100835946,0,0,0.071474359,0.234587252
221,11/04/2024 4:31,German Credit,0,1,Demographic Parity,434,186,1,0.080645161,0.536866359,0.579607915,0.536866359,0.429332453,0.483870968,0.679890843,0.483870968,0.351145867,0.324884793,0.105550128,0.324884793,0.159334803,0.279569892,0.078159325,0.279569892,0.122164995,0.889400922,0.897928864,0.889400922,0.883794019,0.827956989,0.82171659,0.827956989,0.821900064,0.970046083,0.971318635,0.970046083,0.969647332,0.752688172,0.765557262,0.752688172,0.75771594,0.84562212,0.845674665,0.84562212,0.845535859,0.720430108,0.733493322,0.720430108,0.720139158,0.81797235,0.818718501,0.81797235,0.817606383,0.634408602,0.640715982,0.634408602,0.634916074,0.208944403,0.296280474,0.015432099,0.165926179,0.015432099,0.165926179,0.026845638,0.040328093,0,0,0,0.10640237,0.088952685,0.147466511,0,0,0.06128655,0.052417006,0.182098765,0.255952381,0,0,0.015432099,0.10640237
222,11/04/2024 4:31,German Credit,0,1,Demographic Parity,434,186,0.25,0.080645161,0.51843318,0.268772962,0.51843318,0.354013552,0.456989247,0.208839172,0.456989247,0.286672222,0.324884793,0.105550128,0.324884793,0.159334803,0.279569892,0.078159325,0.279569892,0.122164995,0.889400922,0.897928864,0.889400922,0.883794019,0.827956989,0.82171659,0.827956989,0.821900064,0.995391705,0.995422948,0.995391705,0.995383084,0.811827957,0.82107458,0.811827957,0.81523793,0.84562212,0.845674665,0.84562212,0.845535859,0.720430108,0.733493322,0.720430108,0.720139158,0.896313364,0.896336323,0.896313364,0.896281926,0.682795699,0.714117538,0.682795699,0.67850429,0.208944403,0.296280474,0.004320988,0.471263386,0.004320988,0.471263386,0.026845638,0.040328093,0,0,0,0.12007291,0.088952685,0.147466511,0,0,0.073258905,0.065812464,0.182098765,0.255952381,0,0,0.004320988,0.351190476
223,11/04/2024 4:31,German Credit,1,1,Demographic Parity,305,131,1,0,0.501639344,0.251642032,0.501639344,0.335156418,0.496183206,0.246197774,0.496183206,0.329101106,0.501639344,0.251642032,0.501639344,0.335156418,0.496183206,0.246197774,0.496183206,0.329101106,0.88852459,0.888801623,0.88852459,0.888510209,0.709923664,0.711497822,0.709923664,0.709211696,0.996721311,0.996742741,0.996721311,0.996721311,0.732824427,0.741979901,0.732824427,0.729958176,0.881967213,0.88254431,0.881967213,0.881913894,0.580152672,0.580220289,0.580152672,0.580152672,0.91147541,0.911640402,0.91147541,0.9114697,0.641221374,0.641392675,0.641221374,0.64097026,0.102164969,0.224423963,0.013513514,0.188940092,0.013513514,0.188940092,0.031132398,0.071428571,0,0,0.013513514,0.057142857,0.042698658,0.083216783,0,0,0.036076711,0.006060606,0.071032571,0.152995392,0,0,0.013513514,0.131797235
224,11/04/2024 4:31,German Credit,1,1,Demographic Parity,305,131,0.25,0,0.501639344,0.251642032,0.501639344,0.335156418,0.496183206,0.246197774,0.496183206,0.329101106,0.501639344,0.251642032,0.501639344,0.335156418,0.496183206,0.246197774,0.496183206,0.329101106,0.88852459,0.888801623,0.88852459,0.888510209,0.709923664,0.711497822,0.709923664,0.709211696,0.993442623,0.993527784,0.993442623,0.993442482,0.732824427,0.735298042,0.732824427,0.731949313,0.881967213,0.88254431,0.881967213,0.881913894,0.580152672,0.580220289,0.580152672,0.580152672,0.88852459,0.889577889,0.88852459,0.888438235,0.633587786,0.633797852,0.633587786,0.633545081,0.102164969,0.224423963,0.000855286,0.115975422,0.000855286,0.115975422,0.031132398,0.071428571,0,0,0.000855286,0.080952381,0.042698658,0.083216783,0,0,0.029540764,0.054312354,0.071032571,0.152995392,0,0,0.000855286,0.080952381
225,11/04/2024 4:32,German Credit,0,0,Demographic Parity,700,300,1,0.074801309,0.682857143,0.466293878,0.682857143,0.554169294,0.706666667,0.499377778,0.706666667,0.585208333,0.691428571,0.478073469,0.691428571,0.565289575,0.72,0.5184,0.72,0.602790698,0.822857143,0.82581645,0.822857143,0.809023129,0.766666667,0.751153846,0.766666667,0.736053131,0.894285714,0.903771429,0.894285714,0.888127959,0.703333333,0.661619763,0.703333333,0.66830384,0.785714286,0.796241843,0.785714286,0.759416116,0.706666667,0.663482587,0.706666667,0.655333333,0.732857143,0.758280682,0.732857143,0.670836825,0.71,0.664748538,0.71,0.628530796,0.019819568,0.100493421,0.087808063,0.174671053,0.087808063,0.174671053,0.010749069,0.025493421,0,0,0.019015966,0.024671053,0.056089562,0.0364494,0,0,0.10837197,0.022298456,0.010749069,0.075,0,0,0.068792097,0.15
226,11/04/2024 4:32,German Credit,0,0,Demographic Parity,700,300,0.25,0.074801309,0.682857143,0.466293878,0.682857143,0.554169294,0.706666667,0.499377778,0.706666667,0.585208333,0.308571429,0.095216327,0.308571429,0.145527137,0.28,0.0784,0.28,0.1225,0.822857143,0.82581645,0.822857143,0.809023129,0.766666667,0.751153846,0.766666667,0.736053131,0.928571429,0.929602467,0.928571429,0.926979759,0.666666667,0.625310174,0.666666667,0.638945233,0.785714286,0.796241843,0.785714286,0.759416116,0.706666667,0.663482587,0.706666667,0.655333333,0.791428571,0.809438095,0.791428571,0.763718872,0.69,0.629866395,0.69,0.630771354,0.019819568,0.100493421,0.045673414,0.090515351,0.045673414,0.090515351,0.010749069,0.025493421,0,0,0.011906014,0.023848684,0.056089562,0.0364494,0,0,0.105620265,0.036234991,0.010749069,0.075,0,0,0.0337674,0.066666667
227,11/04/2024 4:32,German Credit,1,0,Demographic Parity,420,180,1,0.055066753,0.666666667,0.444444444,0.666666667,0.533333333,0.616666667,0.380277778,0.616666667,0.470446735,0.485714286,0.235918367,0.485714286,0.317582418,0.533333333,0.284444444,0.533333333,0.371014493,0.880952381,0.882926318,0.880952381,0.880648688,0.75,0.757669855,0.75,0.749899688,0.978571429,0.979084734,0.978571429,0.978555239,0.75,0.75169774,0.75,0.750270471,0.89047619,0.897476469,0.89047619,0.885704331,0.738888889,0.754166667,0.738888889,0.714752568,0.861904762,0.872383936,0.861904762,0.853572537,0.694444444,0.709429825,0.694444444,0.653685338,0.127677064,0.330326782,0.056314848,0.185607095,0.056314848,0.185607095,0.01946001,0.146634615,0,0,0.015384615,0.069711538,0.121428571,0.168820995,0,0,0.1,0.096748923,0.108217054,0.183692167,0,0,0.040930233,0.115895557
228,11/04/2024 4:32,German Credit,1,0,Demographic Parity,420,180,0.25,0.055066753,0.666666667,0.444444444,0.666666667,0.533333333,0.616666667,0.380277778,0.616666667,0.470446735,0.485714286,0.235918367,0.485714286,0.317582418,0.533333333,0.284444444,0.533333333,0.371014493,0.880952381,0.882926318,0.880952381,0.880648688,0.75,0.757669855,0.75,0.749899688,0.995238095,0.995281782,0.995238095,0.995237339,0.727777778,0.735196456,0.727777778,0.727668549,0.89047619,0.897476469,0.89047619,0.885704331,0.738888889,0.754166667,0.738888889,0.714752568,0.842857143,0.861451869,0.842857143,0.82970349,0.722222222,0.767010753,0.722222222,0.680184504,0.127677064,0.330326782,0.005581395,0.059982734,0.005581395,0.059982734,0.01946001,0.146634615,0,0,0,0.057692308,0.121428571,0.168820995,0,0,0.071428571,0.027810419,0.108217054,0.183692167,0,0,0.005581395,0.057692308
229,11/04/2024 4:33,German Credit,0,1,Demographic Parity,434,186,1,0.164516129,0.51843318,0.268772962,0.51843318,0.354013552,0.456989247,0.208839172,0.456989247,0.286672222,0.693548387,0.481009365,0.693548387,0.568049155,0.623655914,0.388946699,0.623655914,0.479099907,0.898617512,0.899990688,0.898617512,0.895224642,0.768817204,0.790089505,0.768817204,0.747561921,1,1,1,1,0.76344086,0.762934851,0.76344086,0.753114866,0.873271889,0.873362739,0.873271889,0.873201078,0.752688172,0.757899712,0.752688172,0.753117533,0.877880184,0.878346331,0.877880184,0.877733821,0.731182796,0.732607686,0.731182796,0.731557323,0.248389875,0.214712823,0,0.243175303,0,0.243175303,0.017383227,0.026307026,0,0,0,0.114552115,0.134077618,0.175305766,0,0,0.111196172,0.241584158,0.231006648,0.188405797,0,0,0,0.128623188
230,11/04/2024 4:33,German Credit,0,1,Demographic Parity,434,186,0.25,0.164516129,0.51843318,0.268772962,0.51843318,0.354013552,0.456989247,0.208839172,0.456989247,0.286672222,0.306451613,0.093912591,0.306451613,0.143767423,0.376344086,0.141634871,0.376344086,0.205813172,0.898617512,0.899990688,0.898617512,0.895224642,0.768817204,0.790089505,0.768817204,0.747561921,0.997695853,0.997703482,0.997695853,0.997693416,0.741935484,0.737301329,0.741935484,0.733610822,0.873271889,0.873362739,0.873271889,0.873201078,0.752688172,0.757899712,0.752688172,0.753117533,0.894009217,0.89440281,0.894009217,0.893900844,0.704301075,0.704048824,0.704301075,0.704154549,0.248389875,0.214712823,0.012345679,0.318038845,0.012345679,0.318038845,0.017383227,0.026307026,0,0,0,0.062604063,0.134077618,0.175305766,0,0,0.106751728,0.24531159,0.231006648,0.188405797,0,0,0.012345679,0.255434783
231,11/04/2024 4:33,German Credit,1,1,Demographic Parity,305,131,1,0,0.537704918,0.55253919,0.537704918,0.504939453,0.480916031,0.477602225,0.480916031,0.46787684,0.495081967,0.245106154,0.495081967,0.327883233,0.511450382,0.261581493,0.511450382,0.346133087,0.898360656,0.898534502,0.898360656,0.898360656,0.801526718,0.809381097,0.801526718,0.800714824,1,1,1,1,0.763358779,0.76366448,0.763358779,0.763110046,0.895081967,0.895344985,0.895081967,0.895059404,0.694656489,0.694766965,0.694656489,0.694549675,0.901639344,0.901907442,0.901639344,0.901618191,0.610687023,0.614403375,0.610687023,0.608176946,0.096558704,0.135271117,0,0.020901616,0,0.020901616,0.01585695,0.007820137,0,0,0,0.014662757,0.055770554,0.082983683,0,0,0.009803922,0.008158508,0.080701754,0.12745098,0,0,0,0.014662757
232,11/04/2024 4:33,German Credit,1,1,Demographic Parity,305,131,0.25,0,0.504918033,0.551508197,0.504918033,0.35347186,0.503816794,0.751908397,0.503816794,0.345828111,0.495081967,0.245106154,0.495081967,0.327883233,0.511450382,0.261581493,0.511450382,0.346133087,0.898360656,0.898534502,0.898360656,0.898360656,0.801526718,0.809381097,0.801526718,0.800714824,1,1,1,1,0.748091603,0.748237513,0.748091603,0.748120968,0.895081967,0.895344985,0.895081967,0.895059404,0.694656489,0.694766965,0.694656489,0.694549675,0.918032787,0.918052524,0.918032787,0.918032787,0.580152672,0.581423139,0.580152672,0.579122973,0.096558704,0.135271117,0,0.146915071,0,0.146915071,0.01585695,0.007820137,0,0,0,0.109481916,0.055770554,0.082983683,0,0,0.009803922,0.022843823,0.080701754,0.12745098,0,0,0,0.109481916
